transaction_id,customer_id,amount,currency,payment_method,bank,hour_of_day,day_of_week,failure_reason,failure_category,previous_success_count,previous_failure_count,customer_success_rate,attempt_number,gateway_latency_ms,device_type,risk_level,email_recovery_success,whatsapp_recovery_success,voice_recovery_success,recovered,recovered_amount
pay_tx_100414,cust_7802,2856.61,INR,UPI,YES_BANK,20,4,card_expired,PAYMENT_METHOD_PROBLEM,11,7,0.611,2,224,web_mobile,MEDIUM,1,1,1,1,2856.61
pay_tx_100415,cust_6529,416.07,INR,CREDIT_CARD,KOTAK,19,3,insufficient_funds,INSUFFICIENT_FUNDS,11,5,0.688,1,211,web_desktop,MEDIUM,1,1,0,1,416.07
pay_tx_100416,cust_6299,651.56,INR,WALLET,ICICI,18,4,incorrect_pin,CUSTOMER_CORRECTABLE,6,6,0.5,2,732,web_desktop,LOW,1,0,1,1,651.56
pay_tx_100417,cust_1567,2903.31,INR,DEBIT_CARD,KOTAK,0,4,incorrect_pin,CUSTOMER_CORRECTABLE,4,4,0.5,1,560,mobile_ios,LOW,1,1,0,1,2903.31
pay_tx_100418,cust_5521,869.8,INR,WALLET,KOTAK,17,4,incorrect_pin,CUSTOMER_CORRECTABLE,18,2,0.9,1,126,web_mobile,LOW,1,1,1,1,869.8
pay_tx_100419,cust_4817,3936.06,INR,DEBIT_CARD,YES_BANK,9,0,insufficient_funds,INSUFFICIENT_FUNDS,18,6,0.75,1,114,mobile_ios,LOW,0,0,1,1,3936.06
pay_tx_100420,cust_2562,1069.61,INR,WALLET,PAYTM_BANK,9,0,customer_cancelled,CUSTOMER_ABANDONMENT,23,6,0.793,1,755,mobile_android,MEDIUM,0,0,0,0,0.0
pay_tx_100421,cust_2974,1119.28,INR,CREDIT_CARD,PAYTM_BANK,20,6,authentication_failed,CUSTOMER_CORRECTABLE,19,0,1.0,1,63,web_mobile,LOW,1,1,1,1,1119.28
pay_tx_100422,cust_6354,218.55,INR,WALLET,PAYTM_BANK,7,1,incorrect_pin,CUSTOMER_CORRECTABLE,1,6,0.143,3,55,mobile_android,LOW,1,1,1,1,218.55
pay_tx_100423,cust_2352,8226.38,INR,NET_BANKING,KOTAK,23,0,incorrect_pin,CUSTOMER_CORRECTABLE,17,6,0.739,1,157,web_mobile,LOW,0,1,1,1,8226.38
pay_tx_100424,cust_4245,38942.41,INR,NET_BANKING,AXIS,20,4,incorrect_pin,CUSTOMER_CORRECTABLE,6,8,0.429,1,683,mobile_ios,MEDIUM,1,1,1,1,38942.41
pay_tx_100425,cust_2467,20076.62,INR,UPI,PAYTM_BANK,13,3,authentication_failed,CUSTOMER_CORRECTABLE,11,5,0.688,1,505,web_desktop,LOW,1,1,0,1,20076.62
pay_tx_100426,cust_8245,3681.34,INR,WALLET,ICICI,14,0,gateway_timeout,TEMPORARY_INFRASTRUCTURE,7,3,0.7,1,122,mobile_ios,MEDIUM,0,1,1,1,3681.34
pay_tx_100427,cust_3419,1800.74,INR,DEBIT_CARD,HDFC,10,5,insufficient_funds,INSUFFICIENT_FUNDS,25,1,0.962,1,410,web_mobile,LOW,1,1,1,1,1800.74
pay_tx_100428,cust_9573,5689.44,INR,DEBIT_CARD,KOTAK,15,4,authentication_failed,CUSTOMER_CORRECTABLE,23,2,0.92,1,87,mobile_android,LOW,0,1,1,1,5689.44
pay_tx_100429,cust_1984,1433.12,INR,DEBIT_CARD,ICICI,22,4,insufficient_funds,INSUFFICIENT_FUNDS,8,0,1.0,1,234,mobile_android,LOW,0,1,0,1,1433.12
pay_tx_100430,cust_6901,1562.28,INR,UPI,HDFC,9,6,card_expired,PAYMENT_METHOD_PROBLEM,20,6,0.769,1,99,web_mobile,LOW,0,0,1,1,1562.28
pay_tx_100431,cust_9709,16729.2,INR,UPI,ICICI,6,4,card_expired,PAYMENT_METHOD_PROBLEM,14,8,0.636,3,208,mobile_android,LOW,0,1,1,1,16729.2
pay_tx_100432,cust_3572,571.73,INR,UPI,SBI,21,2,insufficient_funds,INSUFFICIENT_FUNDS,11,4,0.733,1,821,web_desktop,MEDIUM,0,0,0,0,0.0
pay_tx_100433,cust_1482,11520.6,INR,WALLET,SBI,7,1,insufficient_funds,INSUFFICIENT_FUNDS,10,6,0.625,1,278,mobile_android,LOW,0,1,0,1,11520.6
pay_tx_100434,cust_4726,216.56,INR,NET_BANKING,ICICI,18,1,balance_low,INSUFFICIENT_FUNDS,13,4,0.765,3,170,web_desktop,LOW,1,0,0,1,216.56
pay_tx_100435,cust_4314,266.76,INR,CREDIT_CARD,SBI,22,5,gateway_timeout,TEMPORARY_INFRASTRUCTURE,16,2,0.889,1,363,mobile_ios,LOW,1,1,1,1,266.76
pay_tx_100436,cust_9732,954.09,INR,UPI,ICICI,10,6,authentication_failed,CUSTOMER_CORRECTABLE,4,0,1.0,2,244,web_mobile,HIGH,0,0,0,0,0.0
pay_tx_100437,cust_5485,15164.34,INR,CREDIT_CARD,YES_BANK,6,0,card_expired,PAYMENT_METHOD_PROBLEM,4,2,0.667,1,150,web_desktop,LOW,1,1,1,1,15164.34
pay_tx_100438,cust_1427,3173.31,INR,DEBIT_CARD,HDFC,22,6,incorrect_pin,CUSTOMER_CORRECTABLE,15,2,0.882,1,429,web_mobile,LOW,1,1,1,1,3173.31
pay_tx_100439,cust_3253,7881.87,INR,CREDIT_CARD,ICICI,7,0,incorrect_pin,CUSTOMER_CORRECTABLE,13,0,1.0,3,231,web_mobile,LOW,0,1,1,1,7881.87
pay_tx_100440,cust_3901,1416.0,INR,NET_BANKING,YES_BANK,19,3,insufficient_funds,INSUFFICIENT_FUNDS,22,5,0.815,2,208,mobile_ios,LOW,0,1,0,1,1416.0
pay_tx_100441,cust_6126,2809.72,INR,NET_BANKING,KOTAK,23,4,card_expired,PAYMENT_METHOD_PROBLEM,19,8,0.704,1,664,mobile_android,LOW,1,0,1,1,2809.72
pay_tx_100442,cust_5025,1305.91,INR,WALLET,KOTAK,12,5,authentication_failed,CUSTOMER_CORRECTABLE,1,8,0.111,1,13,mobile_android,LOW,1,0,0,1,1305.91
pay_tx_100443,cust_5684,5223.14,INR,NET_BANKING,ICICI,13,2,customer_cancelled,CUSTOMER_ABANDONMENT,19,0,1.0,1,263,mobile_ios,LOW,0,1,0,1,5223.14
pay_tx_100444,cust_3945,3358.09,INR,WALLET,PAYTM_BANK,17,1,incorrect_pin,CUSTOMER_CORRECTABLE,12,6,0.667,1,53,mobile_android,LOW,1,1,1,1,3358.09
pay_tx_100445,cust_8449,958.28,INR,UPI,SBI,10,5,risk_declined,RISK_RELATED,20,2,0.909,2,437,mobile_android,HIGH,0,0,0,0,0.0
pay_tx_100446,cust_9582,401.36,INR,NET_BANKING,PAYTM_BANK,16,4,authentication_failed,CUSTOMER_CORRECTABLE,5,6,0.455,1,351,mobile_android,MEDIUM,0,1,0,1,401.36
pay_tx_100447,cust_3459,1732.34,INR,CREDIT_CARD,YES_BANK,4,1,insufficient_funds,INSUFFICIENT_FUNDS,24,0,1.0,1,133,web_desktop,LOW,0,1,1,1,1732.34
pay_tx_100448,cust_3155,683.82,INR,CREDIT_CARD,HDFC,19,6,authentication_failed,CUSTOMER_CORRECTABLE,8,0,1.0,1,100,web_mobile,LOW,1,1,1,1,683.82
pay_tx_100449,cust_8794,1946.94,INR,NET_BANKING,AXIS,14,0,card_expired,PAYMENT_METHOD_PROBLEM,19,0,1.0,1,285,web_desktop,LOW,1,0,1,1,1946.94
pay_tx_100450,cust_3429,1163.94,INR,UPI,PAYTM_BANK,11,0,incorrect_pin,CUSTOMER_CORRECTABLE,4,0,1.0,1,94,web_desktop,LOW,1,1,0,1,1163.94
pay_tx_100451,cust_3643,199.0,INR,DEBIT_CARD,KOTAK,21,5,balance_low,INSUFFICIENT_FUNDS,22,8,0.733,1,344,web_mobile,LOW,1,1,0,1,199.0
pay_tx_100452,cust_6289,5349.3,INR,DEBIT_CARD,AXIS,2,6,insufficient_funds,INSUFFICIENT_FUNDS,13,8,0.619,1,390,web_mobile,LOW,0,1,0,1,5349.3
pay_tx_100453,cust_9595,21354.0,INR,CREDIT_CARD,PAYTM_BANK,6,4,authentication_failed,CUSTOMER_CORRECTABLE,1,1,0.5,1,216,mobile_android,LOW,0,0,0,0,0.0
pay_tx_100454,cust_5705,9413.04,INR,NET_BANKING,KOTAK,10,2,card_expired,PAYMENT_METHOD_PROBLEM,16,5,0.762,3,144,web_mobile,LOW,0,1,1,1,9413.04
pay_tx_100455,cust_4812,692.96,INR,DEBIT_CARD,ICICI,0,0,insufficient_funds,INSUFFICIENT_FUNDS,0,7,0.0,1,274,mobile_android,LOW,1,0,0,1,692.96
pay_tx_100456,cust_1745,12703.26,INR,DEBIT_CARD,SBI,17,6,customer_cancelled,CUSTOMER_ABANDONMENT,20,3,0.87,1,197,mobile_ios,LOW,1,1,0,1,12703.26
pay_tx_100457,cust_6307,277.04,INR,UPI,HDFC,21,2,card_expired,PAYMENT_METHOD_PROBLEM,10,6,0.625,2,462,mobile_android,MEDIUM,1,0,0,1,277.04
pay_tx_100458,cust_8849,1646.81,INR,NET_BANKING,YES_BANK,1,5,authentication_failed,CUSTOMER_CORRECTABLE,4,7,0.364,1,312,web_mobile,MEDIUM,1,1,0,1,1646.81
pay_tx_100459,cust_7782,733.52,INR,UPI,YES_BANK,16,2,insufficient_funds,INSUFFICIENT_FUNDS,18,5,0.783,1,272,mobile_android,LOW,0,0,0,0,0.0
pay_tx_100460,cust_6793,321.84,INR,UPI,ICICI,8,6,card_expired,PAYMENT_METHOD_PROBLEM,0,5,0.0,3,816,mobile_ios,LOW,0,0,0,0,0.0
pay_tx_100461,cust_6050,6608.14,INR,DEBIT_CARD,PAYTM_BANK,1,2,insufficient_funds,INSUFFICIENT_FUNDS,13,1,0.929,1,263,mobile_ios,LOW,0,1,0,1,6608.14
pay_tx_100462,cust_3867,5030.77,INR,UPI,SBI,1,6,bank_down,TEMPORARY_INFRASTRUCTURE,6,1,0.857,1,144,mobile_android,MEDIUM,0,1,1,1,5030.77
pay_tx_100463,cust_8921,6222.66,INR,WALLET,SBI,10,1,customer_cancelled,CUSTOMER_ABANDONMENT,24,1,0.96,2,190,mobile_ios,LOW,1,1,0,1,6222.66
pay_tx_100464,cust_2897,1113.9,INR,UPI,SBI,1,5,customer_cancelled,CUSTOMER_ABANDONMENT,19,1,0.95,1,106,mobile_android,LOW,0,0,1,1,1113.9
pay_tx_100465,cust_6114,3005.86,INR,CREDIT_CARD,SBI,6,1,authentication_failed,CUSTOMER_CORRECTABLE,9,4,0.692,1,254,web_mobile,LOW,1,1,1,1,3005.86
pay_tx_100466,cust_9422,9844.47,INR,UPI,ICICI,17,2,insufficient_funds,INSUFFICIENT_FUNDS,17,5,0.773,1,95,web_desktop,LOW,1,1,0,1,9844.47
pay_tx_100467,cust_9856,3022.89,INR,NET_BANKING,HDFC,4,0,insufficient_funds,INSUFFICIENT_FUNDS,15,0,1.0,1,557,mobile_android,LOW,1,1,0,1,3022.89
pay_tx_100468,cust_8304,40436.02,INR,WALLET,SBI,9,2,customer_cancelled,CUSTOMER_ABANDONMENT,6,8,0.429,1,289,web_mobile,MEDIUM,1,0,0,1,40436.02
pay_tx_100469,cust_2593,1183.46,INR,NET_BANKING,SBI,21,5,gateway_timeout,TEMPORARY_INFRASTRUCTURE,22,7,0.759,1,284,mobile_ios,LOW,0,1,1,1,1183.46
pay_tx_100470,cust_4004,8787.78,INR,DEBIT_CARD,YES_BANK,10,3,insufficient_funds,INSUFFICIENT_FUNDS,15,0,1.0,1,601,mobile_android,LOW,1,1,0,1,8787.78
pay_tx_100471,cust_3087,1569.19,INR,WALLET,HDFC,12,6,insufficient_funds,INSUFFICIENT_FUNDS,22,1,0.957,1,594,mobile_android,MEDIUM,0,1,1,1,1569.19
pay_tx_100472,cust_4992,1759.1,INR,WALLET,ICICI,15,3,incorrect_pin,CUSTOMER_CORRECTABLE,2,5,0.286,1,450,web_mobile,MEDIUM,1,1,0,1,1759.1
pay_tx_100473,cust_4869,3484.5,INR,CREDIT_CARD,PAYTM_BANK,21,0,insufficient_funds,INSUFFICIENT_FUNDS,23,7,0.767,1,181,web_mobile,LOW,1,1,1,1,3484.5
pay_tx_100474,cust_7648,597.71,INR,UPI,KOTAK,3,5,card_expired,PAYMENT_METHOD_PROBLEM,19,6,0.76,1,567,mobile_android,LOW,0,0,0,0,0.0
pay_tx_100475,cust_1003,11221.41,INR,CREDIT_CARD,PAYTM_BANK,4,3,gateway_timeout,TEMPORARY_INFRASTRUCTURE,17,4,0.81,1,336,web_mobile,LOW,0,1,0,1,11221.41
pay_tx_100476,cust_5989,1756.3,INR,NET_BANKING,PAYTM_BANK,11,0,incorrect_pin,CUSTOMER_CORRECTABLE,18,0,1.0,1,84,web_mobile,MEDIUM,0,1,0,1,1756.3
pay_tx_100477,cust_1870,7519.2,INR,UPI,PAYTM_BANK,17,6,incorrect_pin,CUSTOMER_CORRECTABLE,11,1,0.917,2,308,mobile_android,LOW,0,1,1,1,7519.2
pay_tx_100478,cust_7271,1325.19,INR,NET_BANKING,AXIS,13,4,gateway_timeout,TEMPORARY_INFRASTRUCTURE,6,2,0.75,1,459,mobile_ios,LOW,0,1,1,1,1325.19
pay_tx_100479,cust_5726,359.54,INR,CREDIT_CARD,ICICI,0,0,authentication_failed,CUSTOMER_CORRECTABLE,20,0,1.0,1,102,web_mobile,LOW,0,1,1,1,359.54
pay_tx_100480,cust_7813,801.68,INR,NET_BANKING,YES_BANK,22,4,insufficient_funds,INSUFFICIENT_FUNDS,13,2,0.867,1,363,web_mobile,LOW,1,1,1,1,801.68
pay_tx_100481,cust_1121,2242.84,INR,WALLET,AXIS,23,1,card_expired,PAYMENT_METHOD_PROBLEM,22,8,0.733,1,394,web_desktop,LOW,1,1,1,1,2242.84
pay_tx_100482,cust_8889,6847.51,INR,UPI,ICICI,23,5,customer_cancelled,CUSTOMER_ABANDONMENT,16,4,0.8,1,404,mobile_android,LOW,0,1,0,1,6847.51
pay_tx_100483,cust_2279,17674.15,INR,WALLET,YES_BANK,18,2,insufficient_funds,INSUFFICIENT_FUNDS,19,0,1.0,3,531,mobile_android,LOW,0,1,0,1,17674.15
pay_tx_100484,cust_7897,1564.85,INR,DEBIT_CARD,YES_BANK,9,2,insufficient_funds,INSUFFICIENT_FUNDS,5,0,1.0,1,160,web_desktop,LOW,1,1,0,1,1564.85
pay_tx_100485,cust_3770,1621.91,INR,WALLET,HDFC,21,2,balance_low,INSUFFICIENT_FUNDS,25,0,1.0,1,414,mobile_android,LOW,1,1,1,1,1621.91
pay_tx_100486,cust_5603,1072.14,INR,DEBIT_CARD,YES_BANK,8,0,balance_low,INSUFFICIENT_FUNDS,23,1,0.958,1,422,mobile_ios,LOW,1,1,0,1,1072.14
pay_tx_100487,cust_4869,3783.64,INR,NET_BANKING,ICICI,16,6,fraud_suspected,RISK_RELATED,1,5,0.167,3,109,mobile_ios,HIGH,0,0,0,0,0.0
pay_tx_100488,cust_7277,6655.36,INR,CREDIT_CARD,PAYTM_BANK,14,5,insufficient_funds,INSUFFICIENT_FUNDS,20,2,0.909,1,328,web_desktop,LOW,1,0,1,1,6655.36
pay_tx_100489,cust_8602,16412.86,INR,NET_BANKING,AXIS,9,3,insufficient_funds,INSUFFICIENT_FUNDS,23,8,0.742,1,246,web_mobile,LOW,1,0,1,1,16412.86
pay_tx_100490,cust_8353,1256.62,INR,NET_BANKING,PAYTM_BANK,10,4,authentication_failed,CUSTOMER_CORRECTABLE,21,0,1.0,1,96,web_desktop,HIGH,0,0,0,0,0.0
pay_tx_100491,cust_6488,502.02,INR,DEBIT_CARD,SBI,3,2,incorrect_pin,CUSTOMER_CORRECTABLE,20,6,0.769,1,482,mobile_ios,LOW,1,1,1,1,502.02
pay_tx_100492,cust_3947,14083.17,INR,DEBIT_CARD,KOTAK,0,5,incorrect_pin,CUSTOMER_CORRECTABLE,0,1,0.0,1,230,mobile_android,LOW,0,1,0,1,14083.17
pay_tx_100493,cust_5127,1476.48,INR,CREDIT_CARD,HDFC,0,4,incorrect_pin,CUSTOMER_CORRECTABLE,2,0,1.0,3,263,mobile_ios,HIGH,0,0,0,0,0.0
pay_tx_100494,cust_3128,7289.96,INR,NET_BANKING,PAYTM_BANK,20,4,gateway_timeout,TEMPORARY_INFRASTRUCTURE,25,2,0.926,2,109,mobile_ios,LOW,1,0,0,1,7289.96
pay_tx_100495,cust_5528,2406.77,INR,NET_BANKING,PAYTM_BANK,21,6,customer_cancelled,CUSTOMER_ABANDONMENT,24,5,0.828,1,490,mobile_android,LOW,1,1,0,1,2406.77
pay_tx_100496,cust_5230,3298.8,INR,DEBIT_CARD,ICICI,14,0,authentication_failed,CUSTOMER_CORRECTABLE,15,3,0.833,1,6,mobile_ios,LOW,1,1,1,1,3298.8
pay_tx_100497,cust_2740,4078.36,INR,NET_BANKING,PAYTM_BANK,8,0,insufficient_funds,INSUFFICIENT_FUNDS,1,1,0.5,1,362,web_desktop,MEDIUM,1,1,0,1,4078.36
pay_tx_100498,cust_1014,9399.3,INR,UPI,PAYTM_BANK,12,2,insufficient_funds,INSUFFICIENT_FUNDS,4,5,0.444,3,710,mobile_android,LOW,0,1,0,1,9399.3
pay_tx_100499,cust_2148,8759.53,INR,WALLET,ICICI,0,3,bank_down,TEMPORARY_INFRASTRUCTURE,22,7,0.759,1,264,web_desktop,LOW,1,1,0,1,8759.53
pay_tx_100500,cust_2485,264.45,INR,DEBIT_CARD,KOTAK,10,0,insufficient_funds,INSUFFICIENT_FUNDS,14,4,0.778,1,217,mobile_ios,LOW,0,1,1,1,264.45
pay_tx_100501,cust_7391,1905.16,INR,UPI,PAYTM_BANK,22,2,bank_down,TEMPORARY_INFRASTRUCTURE,15,1,0.938,2,742,web_mobile,LOW,1,1,0,1,1905.16
pay_tx_100502,cust_4907,741.77,INR,NET_BANKING,AXIS,2,6,authentication_failed,CUSTOMER_CORRECTABLE,17,4,0.81,1,71,web_mobile,HIGH,0,0,0,0,0.0
pay_tx_100503,cust_1701,1080.13,INR,NET_BANKING,HDFC,6,6,fraud_suspected,RISK_RELATED,20,8,0.714,1,138,mobile_ios,HIGH,0,0,0,0,0.0
pay_tx_100504,cust_1312,334.43,INR,NET_BANKING,KOTAK,1,1,authentication_failed,CUSTOMER_CORRECTABLE,22,2,0.917,1,234,mobile_android,MEDIUM,0,1,1,1,334.43
pay_tx_100505,cust_2047,1996.05,INR,UPI,HDFC,15,4,incorrect_pin,CUSTOMER_CORRECTABLE,25,3,0.893,1,60,mobile_ios,LOW,0,0,0,0,0.0
pay_tx_100506,cust_6312,1247.57,INR,UPI,PAYTM_BANK,18,4,gateway_timeout,TEMPORARY_INFRASTRUCTURE,4,5,0.444,2,130,mobile_ios,MEDIUM,1,1,1,1,1247.57
pay_tx_100507,cust_3314,199.0,INR,NET_BANKING,ICICI,22,2,balance_low,INSUFFICIENT_FUNDS,17,2,0.895,1,272,mobile_android,LOW,0,1,1,1,199.0
pay_tx_100508,cust_3584,2335.16,INR,UPI,AXIS,2,0,incorrect_pin,CUSTOMER_CORRECTABLE,0,2,0.0,3,130,web_desktop,LOW,0,0,0,0,0.0
pay_tx_100509,cust_4377,6576.18,INR,CREDIT_CARD,PAYTM_BANK,8,4,authentication_failed,CUSTOMER_CORRECTABLE,14,6,0.7,1,254,mobile_ios,LOW,1,1,1,1,6576.18
pay_tx_100510,cust_2442,772.72,INR,DEBIT_CARD,SBI,13,0,insufficient_funds,INSUFFICIENT_FUNDS,17,3,0.85,1,56,mobile_android,LOW,0,0,0,0,0.0
pay_tx_100511,cust_8605,2491.28,INR,CREDIT_CARD,SBI,1,1,authentication_failed,CUSTOMER_CORRECTABLE,3,2,0.6,1,362,web_mobile,LOW,1,0,1,1,2491.28
pay_tx_100512,cust_6966,1012.65,INR,DEBIT_CARD,ICICI,13,2,insufficient_funds,INSUFFICIENT_FUNDS,10,7,0.588,1,279,mobile_android,MEDIUM,1,0,0,1,1012.65
pay_tx_100513,cust_2901,12514.77,INR,UPI,ICICI,23,3,incorrect_pin,CUSTOMER_CORRECTABLE,18,5,0.783,1,466,web_desktop,LOW,1,1,1,1,12514.77
pay_tx_100514,cust_7759,199.0,INR,CREDIT_CARD,AXIS,7,0,incorrect_pin,CUSTOMER_CORRECTABLE,15,7,0.682,1,134,web_mobile,LOW,0,1,1,1,199.0
pay_tx_100515,cust_3234,1544.56,INR,NET_BANKING,PAYTM_BANK,6,5,incorrect_pin,CUSTOMER_CORRECTABLE,11,4,0.733,1,265,mobile_ios,LOW,1,1,1,1,1544.56
pay_tx_100516,cust_8627,2213.62,INR,NET_BANKING,AXIS,5,6,bank_down,TEMPORARY_INFRASTRUCTURE,10,3,0.769,2,345,mobile_ios,MEDIUM,0,1,1,1,2213.62
pay_tx_100517,cust_4763,1606.31,INR,UPI,AXIS,16,3,bank_down,TEMPORARY_INFRASTRUCTURE,6,7,0.462,2,253,web_desktop,LOW,1,0,1,1,1606.31
pay_tx_100518,cust_8114,5674.65,INR,WALLET,ICICI,18,1,card_expired,PAYMENT_METHOD_PROBLEM,18,0,1.0,1,309,mobile_android,LOW,1,1,1,1,5674.65
pay_tx_100519,cust_9701,458.3,INR,NET_BANKING,AXIS,22,6,incorrect_pin,CUSTOMER_CORRECTABLE,3,7,0.3,1,271,mobile_android,LOW,1,1,0,1,458.3
pay_tx_100520,cust_3174,1549.6,INR,DEBIT_CARD,SBI,7,5,authentication_failed,CUSTOMER_CORRECTABLE,2,0,1.0,1,33,web_desktop,LOW,1,1,1,1,1549.6
pay_tx_100521,cust_8452,2190.37,INR,NET_BANKING,YES_BANK,4,6,insufficient_funds,INSUFFICIENT_FUNDS,22,6,0.786,1,99,web_desktop,LOW,0,1,0,1,2190.37
pay_tx_100522,cust_7305,5786.88,INR,DEBIT_CARD,KOTAK,1,2,bank_down,TEMPORARY_INFRASTRUCTURE,13,4,0.765,1,342,mobile_ios,MEDIUM,1,1,0,1,5786.88
pay_tx_100523,cust_1898,431.66,INR,WALLET,PAYTM_BANK,11,0,insufficient_funds,INSUFFICIENT_FUNDS,3,6,0.333,1,473,mobile_android,LOW,1,1,1,1,431.66
pay_tx_100524,cust_4354,9613.83,INR,CREDIT_CARD,SBI,7,4,gateway_timeout,TEMPORARY_INFRASTRUCTURE,3,7,0.3,2,204,mobile_ios,MEDIUM,0,1,0,1,9613.83
pay_tx_100525,cust_9250,1538.91,INR,NET_BANKING,SBI,1,0,insufficient_funds,INSUFFICIENT_FUNDS,11,5,0.688,1,442,mobile_android,LOW,0,0,0,0,0.0
pay_tx_100526,cust_8405,8649.08,INR,WALLET,SBI,21,5,bank_down,TEMPORARY_INFRASTRUCTURE,25,1,0.962,1,46,web_mobile,LOW,1,1,0,1,8649.08
pay_tx_100527,cust_2260,488.26,INR,UPI,ICICI,8,0,insufficient_funds,INSUFFICIENT_FUNDS,22,2,0.917,1,178,mobile_ios,LOW,0,1,0,1,488.26
pay_tx_100528,cust_9870,1249.33,INR,CREDIT_CARD,AXIS,11,3,incorrect_pin,CUSTOMER_CORRECTABLE,14,0,1.0,1,433,mobile_android,LOW,0,1,1,1,1249.33
pay_tx_100529,cust_6503,8711.25,INR,NET_BANKING,KOTAK,10,5,insufficient_funds,INSUFFICIENT_FUNDS,20,5,0.8,1,629,web_mobile,LOW,0,0,1,1,8711.25
pay_tx_100530,cust_5259,239.82,INR,CREDIT_CARD,AXIS,11,2,bank_down,TEMPORARY_INFRASTRUCTURE,24,0,1.0,1,124,web_desktop,LOW,1,0,0,1,239.82
pay_tx_100531,cust_5673,411.08,INR,CREDIT_CARD,ICICI,22,5,risk_declined,RISK_RELATED,21,2,0.913,1,151,mobile_android,HIGH,0,0,0,0,0.0
pay_tx_100532,cust_7056,684.35,INR,CREDIT_CARD,ICICI,17,5,authentication_failed,CUSTOMER_CORRECTABLE,1,5,0.167,3,341,mobile_ios,LOW,0,1,1,1,684.35
pay_tx_100533,cust_1408,3482.62,INR,NET_BANKING,AXIS,4,3,insufficient_funds,INSUFFICIENT_FUNDS,10,2,0.833,1,251,web_desktop,LOW,1,0,0,1,3482.62
pay_tx_100534,cust_3409,1626.14,INR,WALLET,PAYTM_BANK,14,2,incorrect_pin,CUSTOMER_CORRECTABLE,22,1,0.957,2,184,mobile_android,LOW,1,1,1,1,1626.14
pay_tx_100535,cust_4610,1325.37,INR,NET_BANKING,SBI,2,2,insufficient_funds,INSUFFICIENT_FUNDS,1,3,0.25,1,704,mobile_ios,MEDIUM,0,1,1,1,1325.37
pay_tx_100536,cust_8298,4172.81,INR,UPI,KOTAK,12,1,authentication_failed,CUSTOMER_CORRECTABLE,15,5,0.75,1,190,mobile_android,MEDIUM,1,1,0,1,4172.81
pay_tx_100537,cust_7056,1589.6,INR,NET_BANKING,SBI,0,2,insufficient_funds,INSUFFICIENT_FUNDS,11,5,0.688,1,347,web_mobile,MEDIUM,1,1,0,1,1589.6
pay_tx_100538,cust_7809,431.51,INR,NET_BANKING,SBI,5,6,authentication_failed,CUSTOMER_CORRECTABLE,23,6,0.793,2,278,web_mobile,LOW,1,1,1,1,431.51
pay_tx_100539,cust_8776,3888.04,INR,WALLET,SBI,2,4,insufficient_funds,INSUFFICIENT_FUNDS,24,6,0.8,1,360,web_mobile,LOW,1,1,0,1,3888.04
pay_tx_100540,cust_3243,702.51,INR,CREDIT_CARD,ICICI,12,2,incorrect_pin,CUSTOMER_CORRECTABLE,17,7,0.708,1,148,web_desktop,MEDIUM,1,1,1,1,702.51
pay_tx_100541,cust_1439,199.0,INR,UPI,ICICI,8,2,authentication_failed,CUSTOMER_CORRECTABLE,20,7,0.741,1,424,web_desktop,LOW,1,1,1,1,199.0
pay_tx_100542,cust_2955,21783.31,INR,DEBIT_CARD,AXIS,2,4,authentication_failed,CUSTOMER_CORRECTABLE,23,5,0.821,1,110,web_mobile,MEDIUM,1,1,1,1,21783.31
pay_tx_100543,cust_2959,6776.06,INR,DEBIT_CARD,KOTAK,23,4,bank_down,TEMPORARY_INFRASTRUCTURE,0,4,0.0,1,853,mobile_android,LOW,1,1,1,1,6776.06
pay_tx_100544,cust_1866,1034.45,INR,DEBIT_CARD,SBI,13,5,authentication_failed,CUSTOMER_CORRECTABLE,11,0,1.0,1,230,mobile_android,LOW,0,1,1,1,1034.45
pay_tx_100545,cust_3738,2451.58,INR,WALLET,SBI,10,6,authentication_failed,CUSTOMER_CORRECTABLE,21,4,0.84,1,351,web_desktop,LOW,1,1,1,1,2451.58
pay_tx_100546,cust_9489,2616.68,INR,DEBIT_CARD,SBI,15,3,incorrect_pin,CUSTOMER_CORRECTABLE,10,2,0.833,1,181,mobile_ios,LOW,0,1,1,1,2616.68
pay_tx_100547,cust_9612,3811.91,INR,WALLET,PAYTM_BANK,17,5,balance_low,INSUFFICIENT_FUNDS,24,1,0.96,1,185,mobile_android,LOW,1,1,1,1,3811.91
pay_tx_100548,cust_6940,2842.73,INR,CREDIT_CARD,YES_BANK,14,4,authentication_failed,CUSTOMER_CORRECTABLE,16,5,0.762,1,244,web_desktop,LOW,0,1,0,1,2842.73
pay_tx_100549,cust_3332,215.37,INR,CREDIT_CARD,SBI,4,1,insufficient_funds,INSUFFICIENT_FUNDS,4,1,0.8,1,582,mobile_android,LOW,0,1,1,1,215.37
pay_tx_100550,cust_2766,884.66,INR,UPI,YES_BANK,21,4,authentication_failed,CUSTOMER_CORRECTABLE,18,0,1.0,1,621,web_desktop,LOW,1,1,1,1,884.66
pay_tx_100551,cust_3028,6420.61,INR,WALLET,ICICI,18,1,risk_declined,RISK_RELATED,5,5,0.5,1,295,mobile_ios,CRITICAL,0,0,0,0,0.0
